STATION,DATE,BackupLatitude,BackupLongitude,HourlyAltimeterSetting,HourlyPresentWeatherType,HourlySkyConditions,HourlyVisibility,HourlyWindDirection,HourlyWindSpeed
74486094789,9/6/2022 10:51,40.73061,-73.935242,30,-RA:02 |RA |RA,SCT:04 12 BKN:07 48 OVC:08 140,10,140,11
74486094789,9/6/2022 11:51,40.73061,-73.935242,30,-RA:02 |RA |RA,FEW:02 13 BKN:07 50 OVC:08 140,10,120,9
74486094789,9/6/2022 12:49,40.73061,-73.935242,29.98,-RA:02 |RA |RA,FEW:02 13 BKN:07 28 OVC:08 110,10,100,9
74486094789,9/6/2022 12:51,40.73061,-73.935242,29.98,-RA:02 |RA |RA,FEW:02 13 BKN:07 28 OVC:08 110,10,100,8
74486094789,9/6/2022 13:00,40.73061,-73.935242,,||RA,15,9.94,100,8
74486094789,9/6/2022 13:51,40.73061,-73.935242,29.99,-RA:02 BR:1 |RA |RA,FEW:02 10 BKN:07 20 OVC:08 33,5,70,8
74486094789,9/6/2022 14:46,40.73061,-73.935242,29.98,+RA:02 BR:1 |RA |RA,SCT:04 11 BKN:07 20 OVC:08 33,2,130,7
74486094789,9/6/2022 14:51,40.73061,-73.935242,29.98,-RA:02 BR:1 |RA |RA,SCT:04 11 BKN:07 20 OVC:08 33,2,130,6
74486094789,9/6/2022 15:46,40.73061,-73.935242,29.98,-RA:02 BR:1 |RA |RA,FEW:02 7 BKN:07 24 OVC:08 36,2,130,8
74486094789,9/6/2022 15:51,40.73061,-73.935242,29.98,-RA:02 BR:1 |RA |RA,FEW:02 7 BKN:07 24 OVC:08 36,2,150,8
74486094789,9/6/2022 16:00,40.73061,-73.935242,,||RA,8,1.99,150,8
74486094789,9/6/2022 16:27,40.73061,-73.935242,29.98,-RA:02 |RA |RA,FEW:02 7 SCT:04 24 OVC:08 36,9,80,8
74486094789,9/6/2022 16:51,40.73061,-73.935242,29.98,,FEW:02 7 SCT:04 24 OVC:08 36,10,60,8
74486094789,9/6/2022 17:51,40.73061,-73.935242,29.99,-RA:02 BR:1 |RA |RA,FEW:02 7 SCT:04 20 OVC:08 34,5,80,5
74486094789,9/6/2022 18:51,40.73061,-73.935242,29.99,,FEW:02 15 SCT:04 26 OVC:08 36,10,70,8
74486094789,9/6/2022 19:00,40.73061,-73.935242,,,15,9.94,70,8
74486094789,9/6/2022 19:49,40.73061,-73.935242,30.01,-RA:02 BR:1 |RA |RA,FEW:02 10 BKN:07 28 OVC:08 42,4,60,10
74486094789,9/6/2022 19:51,40.73061,-73.935242,30.02,-RA:02 |RA |RA,FEW:02 10 BKN:07 28 OVC:08 42,8,60,10
74486094789,9/6/2022 19:56,40.73061,-73.935242,30.02,-RA:02 |RA |RA,FEW:02 6 BKN:07 11 OVC:08 44,8,60,9
74486094789,9/6/2022 20:22,40.73061,-73.935242,30.02,,BKN:07 8 OVC:08 36,10,70,11
74486094789,9/6/2022 20:51,40.73061,-73.935242,30.02,-RA:02 |RA |RA,BKN:07 8 OVC:08 33,8,50,14
74486094789,9/6/2022 21:25,40.73061,-73.935242,30.02,,SCT:04 12 BKN:07 25 OVC:08 75,10,50,13
74486094789,9/6/2022 21:51,40.73061,-73.935242,30.02,,SCT:04 12 BKN:07 26 OVC:08 55,10,40,14
74486094789,9/6/2022 22:00,40.73061,-73.935242,,,15,9.94,40,14
74486094789,9/6/2022 22:38,40.73061,-73.935242,30.01,,FEW:02 12 SCT:04 28 OVC:08 44,10,50,17
74486094789,9/6/2022 22:51,40.73061,-73.935242,30.01,,FEW:02 12 SCT:04 28 OVC:08 44,10,60,14
74486094789,9/6/2022 23:51,40.73061,-73.935242,30.01,,FEW:02 12 OVC:08 34,10,50,14
74486094789,9/6/2022 23:59,40.73061,-73.935242,,,,,,
74486094789,9/7/2022 0:51,40.73061,-73.935242,30,,SCT:04 15 OVC:08 42,10,50,15
74486094789,9/7/2022 1:51,40.73061,-73.935242,29.99,,SCT:04 21 OVC:08 55,10,40,14
74486094789,9/7/2022 2:51,40.73061,-73.935242,29.98,,SCT:04 22 BKN:07 43 BKN:07 80,10,50,20
74486094789,9/7/2022 3:51,40.73061,-73.935242,29.98,,FEW:02 15 SCT:04 55 BKN:07 90,10,40,13
74486094789,9/7/2022 4:00,40.73061,-73.935242,,,15,9.94,40,13
74486094789,9/7/2022 4:51,40.73061,-73.935242,29.99,,FEW:02 16 FEW:02 55 OVC:08 80,10,40,15
74486094789,9/7/2022 5:51,40.73061,-73.935242,30,,FEW:02 15 SCT:04 55 BKN:07 100,10,30,14
74486094789,9/7/2022 6:24,40.73061,-73.935242,30,,BKN:07 18 BKN:07 95 BKN:07 230,10,50,11
74486094789,9/7/2022 6:51,40.73061,-73.935242,30,,BKN:07 16 OVC:08 100,10,50,11
74486094789,9/7/2022 7:00,40.73061,-73.935242,,,15,9.94,50,11
74486094789,9/7/2022 7:42,40.73061,-73.935242,30.01,-DZ:01 BR:1 |DZ |DZ,BKN:07 8 OVC:08 18,5,40,11
74486094789,9/7/2022 7:51,40.73061,-73.935242,30.01,-DZ:01 BR:1 |DZ |DZ,BKN:07 9 OVC:08 18,5,40,13
74486094789,9/7/2022 8:31,40.73061,-73.935242,30.01,,FEW:02 8 BKN:07 15 BKN:07 140,10,20,15
74486094789,9/7/2022 8:51,40.73061,-73.935242,30.01,,BKN:07 15 BKN:07 85 BKN:07 140,10,30,16
74486094789,9/7/2022 9:51,40.73061,-73.935242,30.01,,BKN:07 17 OVC:08 35,10,30,14
74486094789,9/7/2022 10:00,40.73061,-73.935242,,,15,9.94,30,14
74486094789,9/7/2022 10:51,40.73061,-73.935242,30.01,,BKN:07 19 BKN:07 140,10,40,17
74486094789,9/7/2022 11:51,40.73061,-73.935242,30.01,,OVC:08 16,10,30,14
74486094789,9/7/2022 12:51,40.73061,-73.935242,30,-RA:02 |RA |RA,OVC:08 20,10,20,14
74486094789,9/7/2022 13:00,40.73061,-73.935242,,||RA,26,9.94,20,14
74486094789,9/7/2022 13:51,40.73061,-73.935242,29.98,-RA:02 |RA |RA,BKN:07 24 BKN:07 50 OVC:08 100,10,40,14
74486094789,9/7/2022 14:51,40.73061,-73.935242,29.96,,BKN:07 26 BKN:07 40 BKN:07 130,10,30,14
74486094789,9/7/2022 15:51,40.73061,-73.935242,29.96,-RA:02 |RA |RA,BKN:07 27 BKN:07 49 BKN:07 140,10,30,16
74486094789,9/7/2022 16:00,40.73061,-73.935242,,||RA,26,9.94,30,16
74486094789,9/7/2022 16:45,40.73061,-73.935242,29.96,,SCT:04 27 BKN:07 49 BKN:07 140,10,30,13
74486094789,9/7/2022 16:51,40.73061,-73.935242,29.96,,SCT:04 27 BKN:07 49 BKN:07 140,10,40,13
74486094789,9/7/2022 17:51,40.73061,-73.935242,29.96,,SCT:04 27 BKN:07 50 BKN:07 140,10,30,10
74486094789,9/7/2022 18:51,40.73061,-73.935242,29.96,,FEW:02 27 OVC:08 50,10,30,9
74486094789,9/7/2022 19:00,40.73061,-73.935242,,,26,9.94,30,9
74486094789,9/7/2022 19:51,40.73061,-73.935242,29.97,,SCT:04 28 OVC:08 47,10,60,10
74486094789,9/7/2022 20:51,40.73061,-73.935242,29.97,,FEW:02 29 OVC:08 35,10,60,8
74486094789,9/7/2022 21:51,40.73061,-73.935242,29.96,,FEW:02 25 OVC:08 47,10,60,8
74486094789,9/7/2022 22:00,40.73061,-73.935242,,,26,9.94,60,8
74486094789,9/7/2022 22:51,40.73061,-73.935242,29.95,,FEW:02 27 BKN:07 49,10,60,8
74486094789,9/7/2022 23:51,40.73061,-73.935242,29.95,,SCT:04 25 BKN:07 49,10,50,8
74486094789,9/7/2022 23:59,40.73061,-73.935242,,,,,,
74486094789,9/8/2022 0:51,40.73061,-73.935242,29.95,,FEW:02 25 BKN:07 48,10,20,5
74486094789,9/8/2022 1:00,40.73061,-73.935242,,,26,9.94,20,5
74486094789,9/8/2022 1:51,40.73061,-73.935242,29.93,,SCT:04 23 BKN:07 42,10,60,6
74486094789,9/8/2022 2:51,40.73061,-73.935242,29.93,,SCT:04 23 OVC:08 43,10,10,8
74486094789,9/8/2022 3:51,40.73061,-73.935242,29.93,,SCT:04 22 BKN:07 44 BKN:07 140,10,10,5
74486094789,9/8/2022 4:00,40.73061,-73.935242,,,26,9.94,10,5
74486094789,9/8/2022 4:51,40.73061,-73.935242,29.94,,FEW:02 22 SCT:04 44 SCT:04 140,10,20,6
74486094789,9/8/2022 5:51,40.73061,-73.935242,29.94,,FEW:02 22 FEW:02 45 SCT:04 140,10,10,6
74486094789,9/8/2022 6:51,40.73061,-73.935242,29.95,,FEW:02 27 FEW:02 90 SCT:04 140,10,20,10
74486094789,9/8/2022 7:00,40.73061,-73.935242,,,26,9.94,20,10
74486094789,9/8/2022 7:51,40.73061,-73.935242,29.94,,FEW:02 30 SCT:04 140 SCT:04 250,10,40,11
74486094789,9/8/2022 8:51,40.73061,-73.935242,29.93,,FEW:02 34 FEW:02 140 SCT:04 250,10,20,15
74486094789,9/8/2022 9:51,40.73061,-73.935242,29.93,,SCT:04 34 SCT:04 250,10,40,16
74486094789,9/8/2022 10:00,40.73061,-73.935242,,,41,9.94,40,16
74486094789,9/8/2022 10:51,40.73061,-73.935242,29.93,,BKN:07 35 BKN:07 250,10,20,15
74486094789,9/8/2022 11:51,40.73061,-73.935242,29.92,,SCT:04 37 BKN:07 250,10,30,11
74486094789,9/8/2022 12:51,40.73061,-73.935242,29.91,,SCT:04 41 BKN:07 250,10,40,11
74486094789,9/8/2022 13:00,40.73061,-73.935242,,,41,9.94,40,11
74486094789,9/8/2022 13:51,40.73061,-73.935242,29.9,,SCT:04 45 BKN:07 250,10,VRB,7
74486094789,9/8/2022 14:51,40.73061,-73.935242,29.89,,SCT:04 45 SCT:04 250,10,60,7
74486094789,9/8/2022 15:51,40.73061,-73.935242,29.88,,SCT:04 49 SCT:04 250,10,40,5
74486094789,9/8/2022 16:00,40.73061,-73.935242,,,41,9.94,40,5
74486094789,9/8/2022 16:51,40.73061,-73.935242,29.88,,FEW:02 50 FEW:02 250,10,150,9
74486094789,9/8/2022 17:51,40.73061,-73.935242,29.89,,FEW:02 50 FEW:02 250,10,150,8
74486094789,9/8/2022 18:51,40.73061,-73.935242,29.91,,FEW:02 50 FEW:02 250,10,0,0
74486094789,9/8/2022 19:00,40.73061,-73.935242,,,57,9.94,0,0
74486094789,9/8/2022 19:51,40.73061,-73.935242,29.93,,FEW:02 50,10,70,3
74486094789,9/8/2022 20:51,40.73061,-73.935242,29.93,,FEW:02 50,10,0,0
74486094789,9/8/2022 21:51,40.73061,-73.935242,29.93,,CLR:00,10,360,3
74486094789,9/8/2022 22:00,40.73061,-73.935242,,,,9.94,360,3
74486094789,9/8/2022 22:51,40.73061,-73.935242,29.95,,CLR:00,10,10,5
74486094789,9/8/2022 23:51,40.73061,-73.935242,29.96,,CLR:00,10,360,5
74486094789,9/8/2022 23:59,40.73061,-73.935242,,,,,,
74486094789,9/9/2022 0:51,40.73061,-73.935242,29.96,,CLR:00,10,80,7
74486094789,9/9/2022 1:00,40.73061,-73.935242,,,,9.94,80,7
74486094789,9/9/2022 1:51,40.73061,-73.935242,29.98,,CLR:00,10,60,3
74486094789,9/9/2022 2:51,40.73061,-73.935242,29.99,,CLR:00,10,30,3
74486094789,9/9/2022 3:51,40.73061,-73.935242,29.99,,CLR:00,10,40,8
74486094789,9/9/2022 4:00,40.73061,-73.935242,,,,9.94,40,8
74486094789,9/9/2022 4:51,40.73061,-73.935242,30.01,,CLR:00,10,40,7
74486094789,9/9/2022 5:51,40.73061,-73.935242,30.03,,FEW:02 65,10,20,11
74486094789,9/9/2022 6:51,40.73061,-73.935242,30.06,,FEW:02 65,10,30,10
74486094789,9/9/2022 7:00,40.73061,-73.935242,,,57,9.94,30,10
74486094789,9/9/2022 7:51,40.73061,-73.935242,30.06,,FEW:02 65,10,40,10
74486094789,9/9/2022 8:51,40.73061,-73.935242,30.08,,FEW:02 65 SCT:04 250,10,20,7
74486094789,9/9/2022 9:51,40.73061,-73.935242,30.09,,FEW:02 65 FEW:02 250,10,60,8
74486094789,9/9/2022 10:00,40.73061,-73.935242,,,57,9.94,60,8
74486094789,9/9/2022 10:51,40.73061,-73.935242,30.09,,FEW:02 70 FEW:02 250,10,80,6
74486094789,9/9/2022 11:51,40.73061,-73.935242,30.08,,FEW:02 250,10,200,8
74486094789,9/9/2022 12:51,40.73061,-73.935242,30.08,,FEW:02 250,10,180,10
74486094789,9/9/2022 13:00,40.73061,-73.935242,,,,9.94,180,10
74486094789,9/9/2022 13:51,40.73061,-73.935242,30.08,,FEW:02 60 FEW:02 250,10,VRB,5
74486094789,9/9/2022 14:51,40.73061,-73.935242,30.08,,FEW:02 60 FEW:02 250,10,200,10
74486094789,9/9/2022 15:51,40.73061,-73.935242,30.08,,FEW:02 250,10,150,8
74486094789,9/9/2022 16:00,40.73061,-73.935242,,,,9.94,150,8
74486094789,9/9/2022 16:51,40.73061,-73.935242,30.09,,FEW:02 250,10,140,7
74486094789,9/9/2022 17:51,40.73061,-73.935242,30.1,,FEW:02 250,10,170,8
74486094789,9/9/2022 18:51,40.73061,-73.935242,30.12,,FEW:02 250,10,140,5
74486094789,9/9/2022 19:00,40.73061,-73.935242,,,,9.94,140,5
74486094789,9/9/2022 19:51,40.73061,-73.935242,30.14,,CLR:00,10,130,5
74486094789,9/9/2022 20:51,40.73061,-73.935242,30.16,,CLR:00,10,180,5
74486094789,9/9/2022 21:51,40.73061,-73.935242,30.16,,FEW:02 250,10,200,7
74486094789,9/9/2022 22:00,40.73061,-73.935242,,,,9.94,200,7
74486094789,9/9/2022 22:51,40.73061,-73.935242,30.17,,CLR:00,10,220,7
74486094789,9/9/2022 23:51,40.73061,-73.935242,30.18,,CLR:00,10,250,7
74486094789,9/9/2022 23:59,40.73061,-73.935242,,,,,,
74486094789,9/10/2022 0:51,40.73061,-73.935242,30.19,,CLR:00,10,290,5
74486094789,9/10/2022 1:00,40.73061,-73.935242,,,,9.94,290,5
74486094789,9/10/2022 1:51,40.73061,-73.935242,30.2,,CLR:00,10,280,7
74486094789,9/10/2022 2:51,40.73061,-73.935242,30.2,,CLR:00,10,310,7
74486094789,9/10/2022 3:51,40.73061,-73.935242,30.21,,FEW:02 250,10,270,7
74486094789,9/10/2022 4:00,40.73061,-73.935242,,,,9.94,270,7
74486094789,9/10/2022 4:51,40.73061,-73.935242,30.21,,FEW:02 250,10,290,5
74486094789,9/10/2022 5:51,40.73061,-73.935242,30.23,,FEW:02 250,10,350,5
74486094789,9/10/2022 6:51,40.73061,-73.935242,30.24,,FEW:02 200 SCT:04 250,10,30,3
74486094789,9/10/2022 7:00,40.73061,-73.935242,,,,9.94,30,3
74486094789,9/10/2022 7:51,40.73061,-73.935242,30.24,,FEW:02 200 SCT:04 250,10,30,3
74486094789,9/10/2022 8:51,40.73061,-73.935242,30.26,,FEW:02 150 SCT:04 200 BKN:07 250,10,270,3
74486094789,9/10/2022 9:51,40.73061,-73.935242,30.26,,FEW:02 200 SCT:04 250,10,240,6
74486094789,9/10/2022 10:00,40.73061,-73.935242,,,,9.94,240,6
74486094789,9/10/2022 10:51,40.73061,-73.935242,30.26,,FEW:02 200 SCT:04 250,10,220,8
74486094789,9/10/2022 11:51,40.73061,-73.935242,30.25,,FEW:02 200 BKN:07 250,10,210,10
74486094789,9/10/2022 12:51,40.73061,-73.935242,30.24,,SCT:04 250,10,220,8
74486094789,9/10/2022 13:00,40.73061,-73.935242,,,,9.94,220,8
74486094789,9/10/2022 13:51,40.73061,-73.935242,30.22,,SCT:04 200 BKN:07 250,10,200,8
74486094789,9/10/2022 14:51,40.73061,-73.935242,30.22,,SCT:04 200 BKN:07 250,10,180,11
74486094789,9/10/2022 15:51,40.73061,-73.935242,30.21,,SCT:04 200 BKN:07 250,10,190,10
74486094789,9/10/2022 16:00,40.73061,-73.935242,,,,9.94,190,10
74486094789,9/10/2022 16:51,40.73061,-73.935242,30.21,,SCT:04 180 BKN:07 250,10,170,9
74486094789,9/10/2022 17:51,40.73061,-73.935242,30.21,,FEW:02 120 BKN:07 180 BKN:07 250,10,180,8
74486094789,9/10/2022 18:51,40.73061,-73.935242,30.21,,FEW:02 120 BKN:07 180 BKN:07 250,10,180,8
74486094789,9/10/2022 19:00,40.73061,-73.935242,,,,9.94,180,8
74486094789,9/10/2022 19:51,40.73061,-73.935242,30.22,,BKN:07 180 BKN:07 250,10,200,10
74486094789,9/10/2022 20:51,40.73061,-73.935242,30.22,,SCT:04 150 BKN:07 180 BKN:07 250,10,200,9
74486094789,9/10/2022 21:51,40.73061,-73.935242,30.22,,BKN:07 190 BKN:07 250,10,230,8
74486094789,9/10/2022 22:00,40.73061,-73.935242,,,,9.94,230,8
74486094789,9/10/2022 22:51,40.73061,-73.935242,30.22,,SCT:04 210 BKN:07 250,10,230,8
74486094789,9/10/2022 23:51,40.73061,-73.935242,30.22,,SCT:04 180 BKN:07 250,10,230,7
74486094789,9/10/2022 23:59,40.73061,-73.935242,,,,,,
74486094789,9/11/2022 0:51,40.73061,-73.935242,30.21,,BKN:07 140 BKN:07 200 BKN:07 250,10,240,9
74486094789,9/11/2022 1:00,40.73061,-73.935242,,,,9.94,240,9
74486094789,9/11/2022 1:51,40.73061,-73.935242,30.2,,BKN:07 150 BKN:07 210 OVC:08 250,10,240,8
74486094789,9/11/2022 2:51,40.73061,-73.935242,30.19,,BKN:07 150 BKN:07 250,10,240,6
74486094789,9/11/2022 3:51,40.73061,-73.935242,30.18,,SCT:04 140 BKN:07 210 OVC:08 250,10,240,8
74486094789,9/11/2022 4:00,40.73061,-73.935242,,,,9.94,240,8
74486094789,9/11/2022 4:51,40.73061,-73.935242,30.18,-RA:02 |RA |RA,BKN:07 130 OVC:08 200,10,230,6
74486094789,9/11/2022 5:51,40.73061,-73.935242,30.18,,FEW:02 90 BKN:07 110 BKN:07 150,10,230,5
74486094789,9/11/2022 6:51,40.73061,-73.935242,30.18,,BKN:07 100 BKN:07 150 BKN:07 250,10,210,6
74486094789,9/11/2022 7:00,40.73061,-73.935242,,,,9.94,210,6
74486094789,9/11/2022 7:51,40.73061,-73.935242,30.17,,BKN:07 95 BKN:07 250,10,200,5
74486094789,9/11/2022 8:51,40.73061,-73.935242,30.17,,BKN:07 100 OVC:08 150,10,230,7
74486094789,9/11/2022 9:51,40.73061,-73.935242,30.18,,FEW:02 60 BKN:07 95 OVC:08 150,10,240,7
74486094789,9/11/2022 10:00,40.73061,-73.935242,,,57,9.94,240,7
74486094789,9/11/2022 10:51,40.73061,-73.935242,30.16,-RA:02 |RA |RA,FEW:02 41 OVC:08 90,10,230,7
74486094789,9/11/2022 11:51,40.73061,-73.935242,30.15,-RA:02 |RA |RA,FEW:02 40 BKN:07 80 OVC:08 95,10,260,6
74486094789,9/11/2022 12:51,40.73061,-73.935242,30.13,,FEW:02 40 BKN:07 70 OVC:08 130,10,280,6
74486094789,9/11/2022 13:00,40.73061,-73.935242,,,41,9.94,280,6
74486094789,9/11/2022 13:51,40.73061,-73.935242,30.1,,FEW:02 25 SCT:04 44 OVC:08 70,10,0,0
74486094789,9/11/2022 14:51,40.73061,-73.935242,30.08,,FEW:02 18 BKN:07 43 OVC:08 70,10,100,5
74486094789,9/11/2022 15:51,40.73061,-73.935242,30.07,-RA:02 |RA |RA,FEW:02 23 BKN:07 45 OVC:08 70,10,40,7
74486094789,9/11/2022 16:00,40.73061,-73.935242,,||RA,26,9.94,40,7
74486094789,9/11/2022 16:51,40.73061,-73.935242,30.05,-RA:02 |RA |RA,SCT:04 30 BKN:07 44 OVC:08 65,9,120,5
74486094789,9/11/2022 17:51,40.73061,-73.935242,30.04,-RA:02 |RA |RA,SCT:04 24 BKN:07 34 OVC:08 45,7,130,5
74486094789,9/11/2022 18:08,40.73061,-73.935242,30.04,-RA:02 |RA |RA,FEW:02 17 BKN:07 25 OVC:08 35,7,120,5
74486094789,9/11/2022 18:33,40.73061,-73.935242,30.04,-RA:02 BR:1 |RA |RA,FEW:02 10 BKN:07 19 OVC:08 35,3,80,7
74486094789,9/11/2022 18:47,40.73061,-73.935242,30.04,RA:02 BR:1 |RA |RA,SCT:04 6 OVC:08 20,2,70,7
74486094789,9/11/2022 18:51,40.73061,-73.935242,30.04,RA:02 BR:1 |RA |RA,SCT:04 7 OVC:08 19,4,80,6
74486094789,9/11/2022 19:00,40.73061,-73.935242,,||RA,8,3.73,80,6
74486094789,9/11/2022 19:11,40.73061,-73.935242,30.03,-RA:02 |RA |RA,SCT:04 7 BKN:07 14 OVC:08 22,9,80,8
74486094789,9/11/2022 19:36,40.73061,-73.935242,30.03,,FEW:02 7 SCT:04 14 OVC:08 22,10,90,8
74486094789,9/11/2022 19:51,40.73061,-73.935242,30.02,,SCT:04 7 OVC:08 19,10,80,7
74486094789,9/11/2022 20:10,40.73061,-73.935242,30.02,BR:1 ||,BKN:07 11 OVC:08 17,3,80,8
74486094789,9/11/2022 20:19,40.73061,-73.935242,30.02,-RA:02 BR:1 |RA |RA,BKN:07 8 OVC:08 15,3,90,6
74486094789,9/11/2022 20:49,40.73061,-73.935242,30.01,-RA:02 BR:1 |RA |RA,BKN:07 6 OVC:08 11,2.5,110,8
74486094789,9/11/2022 20:51,40.73061,-73.935242,30.01,-RA:02 BR:1 |RA |RA,BKN:07 6 OVC:08 11,2.5,110,8
74486094789,9/11/2022 21:51,40.73061,-73.935242,29.98,-RA:02 BR:1 |RA |RA,OVC:08 7,2.5,150,13
74486094789,9/11/2022 22:00,40.73061,-73.935242,,||RA,8,2.49,150,13
74486094789,9/11/2022 22:30,40.73061,-73.935242,29.97,-RA:02 BR:1 |RA |RA,OVC:08 7,3,160,10
74486094789,9/11/2022 22:51,40.73061,-73.935242,29.96,,OVC:08 7,7,160,13
74486094789,9/11/2022 23:51,40.73061,-73.935242,29.94,,OVC:08 9,8,170,13
74486094789,9/11/2022 23:59,40.73061,-73.935242,,,,,,
74486094789,9/12/2022 0:51,40.73061,-73.935242,29.92,,OVC:08 9,7,190,10
74486094789,9/12/2022 1:00,40.73061,-73.935242,,,8,6.84,190,10
74486094789,9/12/2022 1:51,40.73061,-73.935242,29.89,-RA:02 BR:1 |RA |RA,OVC:08 6,6,220,8
74486094789,9/12/2022 2:51,40.73061,-73.935242,29.87,,OVC:08 7,8,250,8
74486094789,9/12/2022 3:51,40.73061,-73.935242,29.86,,OVC:08 6,10,330,7
74486094789,9/12/2022 4:00,40.73061,-73.935242,,,5,9.94,330,7
74486094789,9/12/2022 4:51,40.73061,-73.935242,29.86,,OVC:08 6,7,360,7
74486094789,9/12/2022 5:35,40.73061,-73.935242,29.86,BR:1 ||,OVC:08 4,3,340,9
74486094789,9/12/2022 5:51,40.73061,-73.935242,29.86,BR:1 ||,OVC:08 4,3,340,9
74486094789,9/12/2022 6:49,40.73061,-73.935242,29.88,,OVC:08 5,8,350,8
74486094789,9/12/2022 6:51,40.73061,-73.935242,29.88,,OVC:08 5,8,360,8
74486094789,9/12/2022 7:00,40.73061,-73.935242,,,5,7.46,360,8
74486094789,9/12/2022 7:51,40.73061,-73.935242,29.87,,OVC:08 5,10,350,9
74486094789,9/12/2022 8:51,40.73061,-73.935242,29.88,,OVC:08 7,10,340,6
74486094789,9/12/2022 9:49,40.73061,-73.935242,29.87,,BKN:07 11 BKN:07 250,10,VRB,6
74486094789,9/12/2022 9:51,40.73061,-73.935242,29.88,,BKN:07 11 BKN:07 250,10,20,7
74486094789,9/12/2022 10:00,40.73061,-73.935242,,,15,9.94,20,7
74486094789,9/12/2022 10:49,40.73061,-73.935242,29.87,,BKN:07 15 BKN:07 250,10,30,5
74486094789,9/12/2022 10:51,40.73061,-73.935242,29.87,,BKN:07 15 BKN:07 250,10,40,6
74486094789,9/12/2022 11:51,40.73061,-73.935242,29.86,,BKN:07 17 BKN:07 250,10,310,3
74486094789,9/12/2022 12:51,40.73061,-73.935242,29.84,,BKN:07 22 BKN:07 250,10,VRB,6
74486094789,9/12/2022 13:00,40.73061,-73.935242,,,26,9.94,,6
74486094789,9/12/2022 13:37,40.73061,-73.935242,29.83,,SCT:04 24 SCT:04 250,10,190,11
74486094789,9/12/2022 13:51,40.73061,-73.935242,29.82,,SCT:04 26 SCT:04 250,10,190,11
74486094789,9/12/2022 14:51,40.73061,-73.935242,29.81,,SCT:04 26 SCT:04 250,10,170,6
74486094789,9/12/2022 15:51,40.73061,-73.935242,29.8,,SCT:04 26 SCT:04 250,10,170,6
74486094789,9/12/2022 16:00,40.73061,-73.935242,,,26,9.94,170,6
74486094789,9/12/2022 16:51,40.73061,-73.935242,29.79,,FEW:02 32 FEW:02 50 SCT:04 250,10,150,5
74486094789,9/12/2022 17:51,40.73061,-73.935242,29.8,,FEW:02 24 FEW:02 50 SCT:04 250,10,160,8
74486094789,9/12/2022 18:51,40.73061,-73.935242,29.8,,FEW:02 20 FEW:02 50 BKN:07 250,10,170,10
74486094789,9/12/2022 19:00,40.73061,-73.935242,,,26,9.94,170,10
74486094789,9/12/2022 19:51,40.73061,-73.935242,29.81,,FEW:02 11 FEW:02 50 BKN:07 230,10,170,10
74486094789,9/12/2022 20:51,40.73061,-73.935242,29.82,,FEW:02 10 SCT:04 65 OVC:08 190,10,170,6
74486094789,9/12/2022 21:51,40.73061,-73.935242,29.81,,FEW:02 10 FEW:02 49 OVC:08 190,10,150,9
74486094789,9/12/2022 22:00,40.73061,-73.935242,,,15,9.94,150,9
74486094789,9/12/2022 22:51,40.73061,-73.935242,29.81,,FEW:02 11 SCT:04 37 OVC:08 170,10,160,8
74486094789,9/12/2022 23:21,40.73061,-73.935242,29.8,VCTS:7 ||,SCT:04 9 BKN:07 35 OVC:08 160,10,150,7
74486094789,9/12/2022 23:49,40.73061,-73.935242,29.8,,SCT:04 9 BKN:07 35 OVC:08 130,10,160,8
74486094789,9/12/2022 23:51,40.73061,-73.935242,29.8,,SCT:04 9 BKN:07 35 OVC:08 130,10,160,9
74486094789,9/12/2022 23:59,40.73061,-73.935242,,,,,,
74486094789,9/13/2022 0:51,40.73061,-73.935242,29.78,,FEW:02 9 OVC:08 32,10,150,6
74486094789,9/13/2022 1:00,40.73061,-73.935242,,,8,9.94,150,6
74486094789,9/13/2022 1:23,40.73061,-73.935242,29.77,RA:02 BR:1 |RA |RA,BKN:07 12 OVC:08 32,5,160,8
74486094789,9/13/2022 1:45,40.73061,-73.935242,29.76,,BKN:07 9 OVC:08 32,10,160,9
74486094789,9/13/2022 1:51,40.73061,-73.935242,29.76,,BKN:07 8 OVC:08 32,10,170,9
74486094789,9/13/2022 2:51,40.73061,-73.935242,29.74,,OVC:08 6,10,130,5
74486094789,9/13/2022 3:29,40.73061,-73.935242,29.73,VCTS:7 ||,OVC:08 7,10,130,13
74486094789,9/13/2022 3:44,40.73061,-73.935242,29.74,TS:7 |TS TS |,OVC:08 7,10,170,13
74486094789,9/13/2022 3:51,40.73061,-73.935242,29.74,TS:7 |TS TS |,BKN:07 7 OVC:08 32,9,180,14
74486094789,9/13/2022 4:00,40.73061,-73.935242,,||TS,8,8.7,180,14
74486094789,9/13/2022 4:18,40.73061,-73.935242,29.74,,SCT:04 7 BKN:07 32 OVC:08 80,10,300,3
74486094789,9/13/2022 4:51,40.73061,-73.935242,29.75,,FEW:02 12 SCT:04 25 BKN:07 80,10,30,6
74486094789,9/13/2022 5:51,40.73061,-73.935242,29.74,,FEW:02 10 FEW:02 28 BKN:07 85,10,80,5
74486094789,9/13/2022 6:49,40.73061,-73.935242,29.75,,FEW:02 7 SCT:04 34 BKN:07 85,10,110,3
74486094789,9/13/2022 6:51,40.73061,-73.935242,29.75,,FEW:02 7 SCT:04 34 BKN:07 85,10,110,3
